时间,上证指数,上证50,沪深300,中证500,万得全A
2013-02-21 00:00:00,1.2936668,0.7415912000000001,0.9714244,1.8271276,1.5219644
2013-02-22 00:00:00,1.2940175999999999,0.7429711999999999,0.9718751999999999,1.8277432,1.5221716
2013-02-25 00:00:00,1.2946556,0.7445104,0.9726672,1.8280032,1.5227895999999999
2013-02-26 00:00:00,1.2954232,0.7475176,0.9740776,1.827798,1.5234088000000001
2013-02-27 00:00:00,1.2952776000000001,0.7493884,0.9745312,1.8264415999999999,1.5228976
2013-02-28 00:00:00,1.2983467999999998,0.7537343999999999,0.9779428,1.8292064000000001,1.5259584
2013-03-01 00:00:00,1.2999828,0.7560568,0.9790124000000001,1.8311728,1.5276752
2013-03-04 00:00:00,1.3046484,0.7615660000000001,0.9834887999999999,1.8370552,1.5327176
2013-03-05 00:00:00,1.3050136,0.7641975999999999,0.9841948,1.8365376,1.5325504
2013-03-06 00:00:00,1.3064883999999999,0.7662848,0.9858216,1.8387924,1.5343003999999998
2013-03-07 00:00:00,1.3064072000000002,0.7664628,0.9861032000000001,1.8382,1.5346600000000001
2013-03-08 00:00:00,1.3024235999999998,0.7646764,0.9826135999999999,1.8322736,1.5302308
2013-03-11 00:00:00,1.3000208,0.7637636,0.9803556,1.8285360000000002,1.5273288
2013-03-12 00:00:00,1.3010300000000001,0.7650672000000001,0.9810892,1.8291512,1.5285212
2013-03-13 00:00:00,1.30176,0.7663292,0.981998,1.8280755999999998,1.5290780000000002
2013-03-14 00:00:00,1.3000796000000001,0.7660035999999999,0.9805463999999999,1.8238644000000002,1.5268056
2013-03-15 00:00:00,1.2999308,0.7682856,0.9810247999999999,1.8212396,1.5259448
2013-03-18 00:00:00,1.2989860000000002,0.7687592000000001,0.9806047999999999,1.8189992,1.5243724
2013-03-19 00:00:00,1.298262,0.7692928000000001,0.9802219999999999,1.8172076,1.5231764
2013-03-20 00:00:00,1.2999852,0.772642,0.9824616,1.8174952,1.5244583999999999
2013-03-21 00:00:00,1.3010812,0.7741332,0.9833016,1.818298,1.5250195999999998
2013-03-22 00:00:00,1.3005608,0.7741352,0.982568,1.8172080000000002,1.5241571999999999
2013-03-25 00:00:00,1.2998524,0.7752128,0.9821848000000001,1.8153692,1.5230776000000001
2013-03-26 00:00:00,1.2948904,0.7737443999999999,0.9784927999999999,1.8067868,1.5170176000000002
2013-03-27 00:00:00,1.2931636,0.7735540000000001,0.9770568,1.8035883999999998,1.5147628
2013-03-28 00:00:00,1.2943648,0.7776236,0.9790116000000001,1.8024992,1.5153371999999998
2013-03-29 00:00:00,1.2930316,0.7783904,0.9783388,1.799356,1.5135223999999998
2013-04-01 00:00:00,1.2914619999999999,0.7776987999999999,0.9772536000000001,1.7973904,1.511772
2013-04-02 00:00:00,1.2907476000000002,0.7777972000000001,0.976792,1.7967296,1.5111256000000002
2013-04-03 00:00:00,1.2906175999999998,0.7780467999999999,0.9766192000000001,1.7972908000000003,1.5110772
2013-04-08 00:00:00,1.290866,0.7785208,0.97714,1.797918,1.5114748000000002
2013-04-09 00:00:00,1.2922695999999998,0.7798716000000001,0.9784996,1.7998508,1.5129367999999999
2013-04-10 00:00:00,1.2931872,0.7806128,0.9791704000000001,1.8018096,1.513826
2013-04-11 00:00:00,1.292254,0.7804032,0.9783999999999999,1.8007564,1.5125963999999998
2013-04-12 00:00:00,1.2916092000000001,0.7797972,0.977712,1.8003296,1.5117504000000002
2013-04-15 00:00:00,1.2919288,0.7801096,0.9782219999999999,1.801214,1.5120252
2013-04-16 00:00:00,1.2915999999999999,0.77998,0.978016,1.8012304,1.5115652
2013-04-17 00:00:00,1.2911,0.7800308,0.9779776,1.8008507999999999,1.5110116
2013-04-18 00:00:00,1.2915640000000002,0.7810608,0.9783524,1.8021576,1.5114752
2013-04-19 00:00:00,1.2937876000000001,0.7842315999999999,0.9806616,1.8051688,1.5136384
2013-04-22 00:00:00,1.2946828000000001,0.7851808000000001,0.9819208000000001,1.8073896,1.514926
2013-04-23 00:00:00,1.2942159999999998,0.7853612,0.9819443999999999,1.8075832,1.5145132000000001
2013-04-24 00:00:00,1.29339,0.786068,0.9824124000000001,1.8061228,1.5136684
2013-04-25 00:00:00,1.2937075999999998,0.787268,0.9836608,1.8069104000000002,1.5143528
2013-04-26 00:00:00,1.2928776,0.7879644,0.9841548,1.8055519999999998,1.5135091999999999
2013-05-02 00:00:00,1.2900352,0.7873332000000001,0.9829932,1.8021728000000001,1.5104072000000002
2013-05-03 00:00:00,1.2892572,0.788482,0.9838872,1.8013132,1.50989
2013-05-06 00:00:00,1.2873379999999999,0.7881916,0.9834496,1.8007592,1.5086363999999999
2013-05-07 00:00:00,1.2847044,0.788154,0.9828012000000002,1.79799,1.5063263999999998
2013-05-08 00:00:00,1.2815848,0.7870807999999999,0.9815276000000001,1.7949236000000002,1.5038232
2013-05-09 00:00:00,1.2791132,0.7866096,0.9809908,1.7918364,1.5021324000000003
2013-05-10 00:00:00,1.2771384000000001,0.7862072000000001,0.9798832,1.7897712,1.5007123999999998
2013-05-13 00:00:00,1.2764916000000002,0.7863628,0.9800192,1.7897632,1.5007975999999998
2013-05-14 00:00:00,1.2733304,0.7842680000000001,0.9776772000000001,1.7875428000000002,1.4984656
2013-05-15 00:00:00,1.2711544,0.7830316,0.9762044,1.7862912,1.4969732000000002
2013-05-16 00:00:00,1.2712292,0.7832548,0.9763736000000001,1.7886292,1.4978992
2013-05-17 00:00:00,1.2718568000000001,0.7837224,0.9769364,1.7921008000000003,1.4993832
2013-05-20 00:00:00,1.2735008,0.7845616,0.9782571999999999,1.7974692,1.5022356
2013-05-21 00:00:00,1.2746636,0.7843104,0.9788612,1.8033432,1.504874
2013-05-22 00:00:00,1.2770991999999999,0.7843323999999999,0.9805668000000001,1.8102108000000001,1.5087468000000002
2013-05-23 00:00:00,1.2796984,0.785172,0.9835164000000001,1.8154892,1.5124236
2013-05-24 00:00:00,1.2799795999999999,0.7845371999999999,0.9838324,1.8179452,1.5135192
2013-05-27 00:00:00,1.2813876,0.7848436,0.9848996000000001,1.8225588,1.5159843999999998
2013-05-28 00:00:00,1.2843824,0.7869444,0.9876172,1.8282512,1.5200068000000002
2013-05-29 00:00:00,1.28629,0.7885059999999999,0.9899359999999999,1.8326856,1.522972
2013-05-30 00:00:00,1.2872768,0.7892456000000001,0.9916159999999999,1.836064,1.5251016
2013-05-31 00:00:00,1.2889628,0.7897368,0.9931224000000001,1.8409264,1.5279323999999999
2013-06-03 00:00:00,1.2898536,0.789894,0.9940904,1.8437412,1.5298496
2013-06-04 00:00:00,1.2905567999999998,0.7902788,0.995466,1.8455431999999998,1.531508
2013-06-05 00:00:00,1.2900772,0.7901655999999999,0.9954052,1.84523,1.5313804
2013-06-06 00:00:00,1.2902475999999998,0.7904304000000001,0.9961319999999999,1.8457544000000001,1.5320643999999999
2013-06-07 00:00:00,1.2895948000000002,0.7906496,0.9961452,1.8453336000000002,1.5319036
2013-06-13 00:00:00,1.2878288,0.7910584,0.9955352000000001,1.8429828,1.5303072
2013-06-14 00:00:00,1.286812,0.7914048,0.9955268,1.841782,1.529554
2013-06-17 00:00:00,1.2864192,0.7916831999999999,0.9957248000000001,1.8413972,1.5294016000000001
2013-06-18 00:00:00,1.285692,0.7914783999999999,0.9957887999999999,1.8405044,1.5290336
2013-06-19 00:00:00,1.2844784,0.7909231999999999,0.9956195999999999,1.8394804,1.5282676
2013-06-20 00:00:00,1.2848972,0.791772,0.9966456,1.8404784,1.5291616000000001
2013-06-21 00:00:00,1.2858936,0.792938,0.9982312,1.84182,1.530634
2013-06-24 00:00:00,1.2885111999999999,0.7962116,1.001754,1.8448396,1.5336852
2013-06-25 00:00:00,1.2923284000000002,0.7996791999999999,1.0060728,1.8500463999999999,1.5381756
2013-06-26 00:00:00,1.2942684,0.80178,1.008648,1.8526888000000001,1.5406632
2013-06-27 00:00:00,1.296736,0.8035476,1.0111156,1.8567036000000001,1.54372
2013-06-28 00:00:00,1.2977464,0.8059968,1.013326,1.8580548,1.5449032
2013-07-01 00:00:00,1.2978492000000001,0.80714,1.0143832000000002,1.8588959999999999,1.5452348
2013-07-02 00:00:00,1.2986204000000001,0.8079656,1.0155372,1.8613620000000002,1.5465836
2013-07-03 00:00:00,1.3003040000000001,0.809598,1.017528,1.8649803999999999,1.5487272
2013-07-04 00:00:00,1.3023872,0.8113972,1.0202039999999999,1.8683083999999999,1.5513704
2013-07-05 00:00:00,1.304298,0.812892,1.0223276000000001,1.8719392000000001,1.5537812
2013-07-08 00:00:00,1.3055072,0.813692,1.0235144,1.8749684,1.5553884
2013-07-09 00:00:00,1.3055375999999999,0.8135236,1.0233768,1.8760075999999999,1.5554292
2013-07-10 00:00:00,1.3074412,0.8152719999999999,1.0252968,1.8794415999999998,1.5577
2013-07-11 00:00:00,1.313512,0.8218244,1.0319908,1.8875703999999998,1.5642364
2013-07-12 00:00:00,1.31715,0.8254444,1.0360572,1.893024,1.5684339999999999
2013-07-15 00:00:00,1.3192076,0.8274712000000001,1.0384696,1.8972768,1.5714032
2013-07-16 00:00:00,1.3209468,0.82837,1.0400856,1.9017836000000001,1.5741551999999999
2013-07-17 00:00:00,1.3230483999999998,0.8296536,1.0419852,1.9060336,1.5769196
2013-07-18 00:00:00,1.3249536,0.8309772000000001,1.0434539999999999,1.9104911999999998,1.5793976
2013-07-19 00:00:00,1.3274144,0.8327484,1.0458644,1.9156308,1.5829335999999998
2013-07-22 00:00:00,1.3276948,0.8328447999999999,1.0459167999999999,1.9179427999999998,1.583576
2013-07-23 00:00:00,1.3294928,0.8340844000000001,1.0475396000000001,1.922708,1.5863383999999998
2013-07-24 00:00:00,1.3320656,0.8354788000000001,1.0498268,1.9293763999999998,1.5902812
2013-07-25 00:00:00,1.3342292,0.8363963999999999,1.051676,1.9353012,1.5938904
2013-07-26 00:00:00,1.3334812000000003,0.8350396,1.0508804,1.9366464,1.5940352
2013-07-29 00:00:00,1.3345096,0.8359768,1.0520032000000001,1.9395472,1.5956568
2013-07-30 00:00:00,1.3348404,0.8367252,1.0527115999999999,1.9408968,1.596394
2013-07-31 00:00:00,1.3355376,0.8374704000000001,1.053644,1.9433552,1.5977908
2013-08-01 00:00:00,1.3367616,0.838592,1.0549688,1.9465644,1.6000336
2013-08-02 00:00:00,1.3373324,0.8387903999999999,1.05578,1.9492352000000002,1.6017812
2013-08-05 00:00:00,1.3383040000000002,0.8390956,1.0568984000000001,1.9519756,1.6037455999999999
2013-08-06 00:00:00,1.3409652,0.8402071999999999,1.0597215999999998,1.9572772,1.6077392
2013-08-07 00:00:00,1.3438320000000001,0.8416512,1.0626536000000002,1.9634192000000001,1.6120192
2013-08-08 00:00:00,1.3457212,0.842606,1.06457,1.9672968000000002,1.6147312000000003
2013-08-09 00:00:00,1.3479756,0.8441559999999999,1.0668236,1.9714428,1.6179287999999998
2013-08-12 00:00:00,1.3525632,0.8477208,1.0714696,1.9786592,1.623562
2013-08-13 00:00:00,1.3561504000000002,0.8497576,1.0747432000000001,1.984922,1.62808
2013-08-14 00:00:00,1.359454,0.8512148,1.0777192,1.9914307999999998,1.632654
2013-08-15 00:00:00,1.3618612,0.8522356000000001,1.0797528,1.9961472,1.6359892
2013-08-16 00:00:00,1.3673547999999998,0.8583911999999999,1.0859184,2.0027467999999997,1.6421788
2013-08-19 00:00:00,1.3696716000000002,0.8607963999999999,1.0888168,2.0059712,1.6449379999999998
2013-08-20 00:00:00,1.3714195999999998,0.8626356000000001,1.0908452,2.0084168,1.647108
2013-08-21 00:00:00,1.3718208,0.8632252,1.0918596,2.0099104000000003,1.6481644000000002
2013-08-22 00:00:00,1.3726276,0.8639184,1.0929324,2.012906,1.6498028
2013-08-23 00:00:00,1.37465,0.8652983999999999,1.0951311999999997,2.016974,1.65253
2013-08-26 00:00:00,1.3773832,0.8668072000000001,1.0975063999999999,2.0213,1.6555484
2013-08-27 00:00:00,1.3802959999999997,0.8671588,1.098816,2.0271500000000002,1.6586864000000001
2013-08-28 00:00:00,1.3854203999999999,0.8692744,1.1021427999999998,2.0356864,1.6639292
2013-08-29 00:00:00,1.38973,0.8708184,1.1045272,2.043996,1.6684080000000001
2013-08-30 00:00:00,1.3966968,0.8731668,1.1087904,2.0559196,1.6757387999999998
2013-09-02 00:00:00,1.4025447999999998,0.8754875999999999,1.1124644000000001,2.0651516,1.6814432000000001
2013-09-03 00:00:00,1.4076680000000001,0.8778416,1.1161112,2.073692,1.6868248
2013-09-04 00:00:00,1.412102,0.8792592000000001,1.119068,2.081528,1.6912728
2013-09-05 00:00:00,1.41578,0.8801256000000001,1.1211399999999998,2.0892087999999998,1.6949908
2013-09-06 00:00:00,1.4203727999999998,0.8817236,1.1239736,2.0968496,1.6991852
2013-09-09 00:00:00,1.4292580000000001,0.8899352,1.1321952,2.1066603999999995,1.7072616
2013-09-10 00:00:00,1.4391264000000001,0.8969212,1.1403608,2.1184684,1.716424
2013-09-11 00:00:00,1.4497132,0.9032144,1.1496056000000001,2.132002,1.7271076
2013-09-12 00:00:00,1.4584836,0.9102968000000001,1.1576684,2.1412376,1.7350932000000001
2013-09-13 00:00:00,1.4645824,0.9139212,1.162822,2.1488823999999997,1.7405240000000002
2013-09-16 00:00:00,1.4705832,0.9193792,1.1683076,2.15641,1.7465288
2013-09-17 00:00:00,1.4756848,0.9231628000000001,1.1724360000000003,2.1632972,1.7514684
2013-09-18 00:00:00,1.4787284,0.9253884,1.1748492000000001,2.167846,1.7543648
2013-09-23 00:00:00,1.4827763999999999,0.9274040000000001,1.1779104,2.1748704,1.7587532000000001
2013-09-24 00:00:00,1.4885196,0.9304888,1.1824516,2.1834508,1.764654
2013-09-25 00:00:00,1.4891404,0.9282412000000001,1.1817832000000001,2.1870312000000003,1.7649784
2013-09-26 00:00:00,1.4908248000000002,0.9290052,1.1829932,2.1899644,1.7662256
2013-09-27 00:00:00,1.4919284,0.9294944,1.1841956,2.1917264,1.7670888
2013-09-30 00:00:00,1.49209,0.9296104,1.1846868,2.1925788,1.7670124
2013-10-08 00:00:00,1.4944864,0.9319023999999999,1.1875272,2.1965712,1.769568
2013-10-09 00:00:00,1.4963592,0.9321332,1.1882988,2.2013844,1.7718131999999998
2013-10-10 00:00:00,1.5002092,0.9332852,1.1909964,2.2092992,1.7764232
2013-10-11 00:00:00,1.5058147999999998,0.9356764,1.1950836000000002,2.2195055999999997,1.7827328
2013-10-14 00:00:00,1.5120408,0.9379684,1.199558,2.2304656,1.7897916
2013-10-15 00:00:00,1.5166432,0.9392352,1.2026544,2.2401016,1.7953012000000002
2013-10-16 00:00:00,1.5217352000000002,0.940568,1.2060696,2.2508155999999997,1.8013367999999998
2013-10-17 00:00:00,1.5254132,0.9412448000000001,1.2082824,2.2595460000000003,1.8060912
2013-10-18 00:00:00,1.52836,0.9424,1.2104439999999999,2.2656412,1.8097604
2013-10-21 00:00:00,1.5330412000000002,0.9443984000000001,1.2143692,2.2745824,1.8156368
2013-10-22 00:00:00,1.5368167999999998,0.9445532000000001,1.2167948,2.2837696000000003,1.8210228
2013-10-23 00:00:00,1.5402703999999998,0.9449308,1.2189124,2.2918064000000005,1.8256888000000002
2013-10-24 00:00:00,1.5427536,0.9461796,1.2207992,2.2967608,1.8287916
2013-10-25 00:00:00,1.5441716,0.9468795999999999,1.222298,2.3005275999999997,1.8306556
2013-10-28 00:00:00,1.5444724,0.9474072,1.2235335999999999,2.3014908,1.8310408
2013-10-29 00:00:00,1.5481120000000002,0.9507443999999999,1.227954,2.3065724,1.8352044
2013-10-30 00:00:00,1.5507832,0.9528492,1.2316808,2.3090008,1.83804
2013-10-31 00:00:00,1.5536524,0.9551584000000001,1.2353576,2.3124604,1.8412528
2013-11-01 00:00:00,1.5552108,0.9565948,1.237398,2.3144488,1.8430028
2013-11-04 00:00:00,1.5559132,0.9572320000000001,1.2385508,2.3163276,1.8438819999999998
2013-11-05 00:00:00,1.5558544,0.9575112,1.2391387999999999,2.3169988,1.8439515999999998
2013-11-06 00:00:00,1.5574544000000001,0.9585244,1.2409416000000002,2.320192,1.846014
2013-11-07 00:00:00,1.5584492,0.9590536000000001,1.2422264,2.32204,1.8471967999999999
2013-11-08 00:00:00,1.55873,0.9595768,1.2432272,2.3229827999999997,1.8475136
2013-11-11 00:00:00,1.5582448000000002,0.9599608000000001,1.2436392,2.3222524,1.8470148000000002
2013-11-12 00:00:00,1.557554,0.9601164,1.2440312,2.321282,1.8465296
2013-11-13 00:00:00,1.5577764,0.960884,1.2451836,2.3216604000000003,1.8470044
2013-11-14 00:00:00,1.5592556,0.9619492000000001,1.2471508000000002,2.3239608000000005,1.8491272
2013-11-15 00:00:00,1.5626856,0.964232,1.2506751999999999,2.3290252000000002,1.8533716000000002
2013-11-18 00:00:00,1.5679716,0.9688096,1.2556312,2.3359196,1.8592128
2013-11-19 00:00:00,1.5700104000000001,0.9701652000000001,1.2573683999999998,2.3391783999999998,1.8618508
2013-11-20 00:00:00,1.5720784,0.9711772000000001,1.2594744,2.3419748,1.8645820000000002
2013-11-21 00:00:00,1.5755092000000002,0.9727708,1.2627076,2.3467016,1.8686704
2013-11-22 00:00:00,1.5776408000000002,0.9743448000000001,1.2650656000000002,2.3503048,1.8713727999999998
2013-11-25 00:00:00,1.5801679999999998,0.9756412,1.2672628,2.3544731999999997,1.8744987999999998
2013-11-26 00:00:00,1.5818227999999999,0.976106,1.2687928000000002,2.3572848,1.8766432
2013-11-27 00:00:00,1.5850743999999999,0.9778964,1.2718171999999999,2.3624908000000002,1.8807348000000002
2013-11-28 00:00:00,1.5892460000000002,0.979904,1.2756079999999999,2.3691124,1.88592
2013-11-29 00:00:00,1.5916076000000001,0.9808515999999999,1.2774212,2.3740048,1.8894296
2013-12-02 00:00:00,1.5985392000000003,0.9863008000000001,1.2838364000000002,2.3832476000000002,1.8973788
2013-12-03 00:00:00,1.6018976,0.9885484,1.2869656,2.3883908000000003,1.9014768000000002
2013-12-04 00:00:00,1.6077724,0.9919792000000001,1.2919235999999998,2.3972539999999998,1.9081088
2013-12-05 00:00:00,1.6119248,0.9939976,1.2953772,2.4036532,1.9131732
2013-12-06 00:00:00,1.6152092,0.9961327999999999,1.298242,2.4087856000000003,1.9170356000000002
2013-12-09 00:00:00,1.6172528,0.9974484,1.2999932,2.4124644,1.9196316
2013-12-10 00:00:00,1.6206296,0.9991772000000001,1.3029924000000002,2.4180407999999995,1.9237672
2013-12-11 00:00:00,1.6236956,1.00101,1.3056556000000001,2.4236808,1.927538
2013-12-12 00:00:00,1.6258572,1.0021976,1.3073504,2.4283924,1.930474
2013-12-13 00:00:00,1.6272524000000002,1.00284,1.308608,2.4312152,1.9324572
2013-12-16 00:00:00,1.6299363999999998,1.003992,1.3109584,2.4358152,1.9358908
2013-12-17 00:00:00,1.6313932,1.0045396,1.3121943999999999,2.4386888000000004,1.9380264
2013-12-18 00:00:00,1.6315968,1.0044628,1.3123328,2.4402552,1.9389192
2013-12-19 00:00:00,1.6318524,1.0045752,1.3127616,2.441622,1.939962
2013-12-20 00:00:00,1.6329803999999999,1.0065144,1.3146992,2.442856,1.9414684
2013-12-23 00:00:00,1.6295244,1.0033543999999999,1.3118224,2.4403824,1.93848
2013-12-24 00:00:00,1.6285124,1.0026004,1.3114531999999999,2.4403128,1.9380692000000002
2013-12-25 00:00:00,1.6252036,0.9996176,1.3089304000000002,2.4376356,1.9354084
2013-12-26 00:00:00,1.622644,0.99749,1.3071444,2.4359596000000003,1.9333276
2013-12-27 00:00:00,1.6213108,0.9972819999999999,1.3071127999999999,2.4352204,1.9326387999999999
2013-12-30 00:00:00,1.6207144,0.9968239999999999,1.3072096000000002,2.4359767999999997,1.9329243999999999
2013-12-31 00:00:00,1.6208736,0.9978064,1.3081136000000002,2.4363744,1.9336212000000002
2014-01-02 00:00:00,1.6150428000000001,0.9926968,1.3031112,2.4316904000000004,1.9284915999999999
2014-01-03 00:00:00,1.6111332,0.9900104,1.3003879999999999,2.4278163999999998,1.925374
2014-01-06 00:00:00,1.6085948,0.9883184,1.29873,2.4250528,1.9235124000000001
2014-01-07 00:00:00,1.6064852,0.9867256,1.2971436,2.4229104,1.9218976
2014-01-08 00:00:00,1.6045396,0.9853411999999999,1.2959143999999998,2.4217295999999995,1.920858
2014-01-09 00:00:00,1.6025996,0.983822,1.2947908,2.4203728,1.9196727999999998
2014-01-10 00:00:00,1.6021248000000001,0.9833631999999999,1.2946812,2.4207196,1.9194364
2014-01-13 00:00:00,1.5972460000000002,0.9802207999999999,1.2911512,2.4153680000000004,1.9144136
2014-01-14 00:00:00,1.5938948,0.9788676000000001,1.2896676,2.411434,1.911052
2014-01-15 00:00:00,1.5899476,0.977158,1.2877016000000001,2.4076,1.9073104
2014-01-16 00:00:00,1.5870932,0.9756472,1.2864195999999999,2.4050244,1.9050164000000003
2014-01-17 00:00:00,1.5831676,0.973194,1.2839028,2.4003112,1.90151
2014-01-20 00:00:00,1.5779656,0.9688136,1.2794459999999999,2.3950692,1.8968868
2014-01-21 00:00:00,1.5742608,0.9661324000000001,1.2766768,2.3915436,1.8937136
2014-01-22 00:00:00,1.5724612,0.9656819999999999,1.2762955999999999,2.3887276,1.8921823999999998
2014-01-23 00:00:00,1.56987,0.964264,1.2750268,2.3859112,1.889972
2014-01-24 00:00:00,1.567818,0.9630724,1.2740316,2.3848000000000003,1.8889551999999998
2014-01-27 00:00:00,1.5652460000000001,0.961678,1.2734432000000002,2.3823032,1.8872116
2014-01-28 00:00:00,1.5605592,0.9581608,1.2702116,2.376426,1.8827108000000001
2014-01-29 00:00:00,1.5545836,0.9551336,1.2663820000000001,2.368008,1.8765644
2014-01-30 00:00:00,1.5487947999999998,0.9519567999999999,1.2624596,2.360096,1.8705236
2014-02-07 00:00:00,1.5457028,0.9502764,1.260778,2.3566855999999996,1.8679199999999998
2014-02-10 00:00:00,1.5450192000000003,0.9497784,1.2607883999999998,2.3573092,1.8684964
2014-02-11 00:00:00,1.5448012,0.9498288,1.2614732000000002,2.3581884,1.8693532
2014-02-12 00:00:00,1.5428188,0.9467483999999999,1.2589508,2.3585564,1.868376
2014-02-13 00:00:00,1.5438640000000001,0.9473888,1.2600440000000002,2.3615488,1.8704712
2014-02-14 00:00:00,1.5404068,0.9431132,1.256446,2.3594016,1.8678
2014-02-17 00:00:00,1.5425796,0.943626,1.2582416,2.364054,1.8715568
2014-02-18 00:00:00,1.5428244000000002,0.9409768000000001,1.2575356,2.3671876,1.873434
2014-02-19 00:00:00,1.5427408,0.9389524,1.25696,2.3689276,1.8745604
2014-02-20 00:00:00,1.5424836,0.9378755999999999,1.2569672,2.36986,1.8753856
2014-02-21 00:00:00,1.5406564,0.9354036,1.2551016,2.3690544,1.8743616
2014-02-24 00:00:00,1.5390916,0.9326572,1.2536007999999998,2.36905,1.8738540000000001
2014-02-25 00:00:00,1.5368376,0.9277183999999999,1.2505856,2.3702327999999997,1.8737300000000001
2014-02-26 00:00:00,1.5339159999999998,0.923088,1.2473872000000001,2.3697732,1.8724312
2014-02-27 00:00:00,1.5342931999999998,0.9222772,1.2475272,2.3716399999999997,1.8741036000000002
2014-02-28 00:00:00,1.5333275999999998,0.9191616,1.2461876000000003,2.3726756,1.8743368
2014-03-03 00:00:00,1.5339236,0.9180824,1.2461632,2.3748496,1.8755355999999999
2014-03-04 00:00:00,1.5334176,0.9167048,1.2455836,2.375942,1.8756831999999999
2014-03-05 00:00:00,1.5320619999999998,0.9147124,1.243868,2.3761904,1.8748068
2014-03-06 00:00:00,1.5315252000000001,0.9137508,1.2434796,2.3763395999999997,1.8747124000000002
2014-03-07 00:00:00,1.5286699999999998,0.9100408,1.240466,2.3737684,1.8721972
2014-03-10 00:00:00,1.5292908,0.9097076,1.2409740000000002,2.374804,1.8733663999999999
2014-03-11 00:00:00,1.5291836,0.9090024,1.2410688,2.3747328,1.8735760000000001
2014-03-12 00:00:00,1.527816,0.9065607999999999,1.2400467999999998,2.3736828,1.872478
2014-03-13 00:00:00,1.5276083999999999,0.9059772,1.2402104,2.3729104000000003,1.8722668
2014-03-14 00:00:00,1.5249428,0.9026504,1.2378732000000001,2.3700432,1.8697048
2014-03-17 00:00:00,1.5225824000000001,0.8997528000000001,1.2361080000000002,2.3671416,1.8673056000000001
2014-03-18 00:00:00,1.51834,0.8948351999999999,1.2317848000000002,2.362136,1.8628748
2014-03-19 00:00:00,1.5158268000000001,0.8908659999999999,1.2292924,2.3598788,1.8608888
2014-03-20 00:00:00,1.51356,0.8882196,1.2269295999999998,2.3573732,1.8583688000000003
2014-03-21 00:00:00,1.5132759999999998,0.8895596,1.2272472,2.35609,1.8574056
2014-03-24 00:00:00,1.515606,0.8920312,1.2301648,2.3584928,1.859712
2014-03-25 00:00:00,1.5179372,0.8927804,1.2324768,2.3623779999999996,1.8623636
2014-03-26 00:00:00,1.5166648,0.8912672,1.2312292,2.3622979999999996,1.8610555999999998
2014-03-27 00:00:00,1.5178932,0.891654,1.23204,2.3655924,1.8627188
2014-03-28 00:00:00,1.5198880000000001,0.8922576,1.2334216,2.370504,1.8655012
2014-03-31 00:00:00,1.5182344,0.8891339999999999,1.2312944,2.3701095999999997,1.8639892
2014-04-01 00:00:00,1.5173375999999998,0.8875215999999999,1.2302904,2.369356,1.8632304
2014-04-02 00:00:00,1.5178484,0.8875323999999999,1.23081,2.3708396,1.8639371999999998
2014-04-03 00:00:00,1.5161028,0.8849368,1.229114,2.3696756,1.8623876
2014-04-04 00:00:00,1.5136572,0.8830972,1.227328,2.3669768,1.8598856000000001
2014-04-08 00:00:00,1.5150628,0.8863203999999999,1.2299636,2.3664072,1.8608484
2014-04-09 00:00:00,1.5151536,0.8862224,1.2304128,2.366716,1.861052
2014-04-10 00:00:00,1.5176695999999998,0.8888876,1.23364,2.368904,1.8635612
2014-04-11 00:00:00,1.5192664,0.8906191999999999,1.2357339999999999,2.3697492000000002,1.8650008
2014-04-14 00:00:00,1.517354,0.8866272000000001,1.2335947999999999,2.3693160000000004,1.8635004
2014-04-15 00:00:00,1.5182276,0.8861108,1.234462,2.3716848,1.8649564
2014-04-16 00:00:00,1.518576,0.8861352,1.2345508,2.3722624,1.8654372000000001
2014-04-17 00:00:00,1.5182272,0.8850576,1.2337944,2.3719036,1.8649892
2014-04-18 00:00:00,1.5182564000000003,0.8849588,1.233954,2.3709752,1.8648192000000001
2014-04-21 00:00:00,1.5184748,0.88467,1.2339267999999999,2.3712572,1.865168
2014-04-22 00:00:00,1.5190164000000002,0.8845759999999999,1.2340212,2.3723164000000003,1.865914
2014-04-23 00:00:00,1.5185796,0.8846115999999999,1.2338300000000002,2.3708276,1.8655104
2014-04-24 00:00:00,1.5185324,0.8844064,1.2337831999999997,2.3704523999999996,1.8656964
2014-04-25 00:00:00,1.5197104,0.8856860000000001,1.2350164,2.3713511999999994,1.8671316
2014-04-28 00:00:00,1.520442,0.8858424,1.2357932,2.3723796000000004,1.8683736
2014-04-29 00:00:00,1.5197588,0.8851072,1.2350736,2.3716108,1.8680067999999999
2014-04-30 00:00:00,1.5197332000000001,0.885308,1.2349252,2.3707368,1.8678916
2014-05-05 00:00:00,1.519854,0.8854552,1.235192,2.3695028,1.8678336
2014-05-06 00:00:00,1.5174604,0.8828596,1.2329676,2.3663060000000002,1.8655644
2014-05-07 00:00:00,1.5159119999999997,0.8818267999999999,1.2314652000000001,2.3627996,1.8636304
2014-05-08 00:00:00,1.5144676000000001,0.8807528000000001,1.2303671999999999,2.3595684,1.8618432
2014-05-09 00:00:00,1.5132408,0.8795303999999999,1.2291508,2.356372,1.860096
2014-05-12 00:00:00,1.5139087999999998,0.8805052000000001,1.230498,2.3543836000000002,1.8600388
2014-05-13 00:00:00,1.514746,0.8808792,1.2315452,2.3535132,1.86058
